FID,osm_id,name,ref,type,oneway,bridge,maxspeed
45716,1233479949.000000000000000, , ,service,0,0,0
45717,1233543952.000000000000000, , ,footway,0,0,0
45718,1233543953.000000000000000, , ,footway,0,0,0
45719,1233543954.000000000000000, , ,footway,0,0,0
45720,1233757078.000000000000000, , ,path,0,0,0
45721,1233757079.000000000000000, , ,path,0,0,0
45722,1233757389.000000000000000, , ,path,0,0,0
45723,1233757390.000000000000000, , ,path,0,0,0
45724,1233757392.000000000000000, , ,path,0,0,0
45725,1233757393.000000000000000, , ,path,0,0,0
45726,1233757394.000000000000000, , ,path,0,0,0
45727,1233757395.000000000000000, , ,path,0,0,0
45728,1233757396.000000000000000, , ,path,0,0,0
45729,1235400612.000000000000000, , ,secondary,1,0,0
45730,1235400613.000000000000000, , ,secondary,1,0,0
45731,1237938558.000000000000000,湖影道, ,residential,0,0,0
45732,1237938559.000000000000000,南体路, ,residential,0,0,0
45733,1237938560.000000000000000,湖波道, ,residential,0,0,0
45734,1238813480.000000000000000, , ,unclassified,0,0,0
45735,1238813481.000000000000000, , ,unclassified,0,0,0
45736,1238813482.000000000000000, , ,unclassified,0,0,0
45737,1238813483.000000000000000, , ,unclassified,0,0,0
45738,1238894452.000000000000000, , ,unclassified,0,0,0
45739,1238894453.000000000000000, , ,unclassified,0,0,0
45740,1238899432.000000000000000, , ,unclassified,0,0,0
45741,1238899433.000000000000000, , ,unclassified,0,0,0
45742,1238899434.000000000000000, , ,unclassified,0,0,0
45743,1238899435.000000000000000, , ,unclassified,0,0,0
45744,1238899436.000000000000000, , ,unclassified,0,1,0
45745,1238899437.000000000000000, , ,unclassified,0,0,0
45746,1238899447.000000000000000, , ,unclassified,0,1,0
45747,1238899448.000000000000000, , ,unclassified,0,0,0
45748,1238899449.000000000000000, , ,unclassified,0,0,0
45749,1238899450.000000000000000, , ,unclassified,0,0,0
45750,1238899451.000000000000000, , ,unclassified,0,0,0
45751,1238899452.000000000000000, , ,unclassified,0,0,0
45752,1238899453.000000000000000, , ,unclassified,0,0,0
45753,1238899454.000000000000000, , ,unclassified,0,0,0
45754,1238899455.000000000000000, , ,unclassified,0,0,0
45755,1238899456.000000000000000, , ,unclassified,0,0,0
45756,1238899457.000000000000000, , ,unclassified,0,0,0
45757,1238902392.000000000000000, , ,unclassified,0,0,0
45758,1238902400.000000000000000, , ,unclassified,0,0,0
45759,1238902401.000000000000000, , ,unclassified,0,0,0
45760,1238902402.000000000000000, , ,unclassified,0,0,0
45761,1238902403.000000000000000, , ,unclassified,0,0,0
45762,1238902404.000000000000000, , ,unclassified,0,0,0
45763,1238902405.000000000000000, , ,unclassified,0,0,0
45764,1238902406.000000000000000, , ,unclassified,0,0,0
45765,1238902407.000000000000000, , ,unclassified,0,0,0
45766,1238902408.000000000000000, , ,unclassified,0,0,0
45767,1238902409.000000000000000, , ,unclassified,0,0,0
45768,1238902410.000000000000000, , ,cycleway,0,0,0
45769,1238902411.000000000000000, , ,cycleway,0,0,0
45770,1238902412.000000000000000, , ,cycleway,0,0,0
45771,1238902413.000000000000000, , ,cycleway,0,0,0
45772,1238902414.000000000000000, , ,cycleway,0,0,0
45773,1238905429.000000000000000, , ,unclassified,0,0,0
45774,1238905430.000000000000000, , ,unclassified,0,0,0
45775,1238905431.000000000000000, , ,unclassified,0,1,0
45776,1238905432.000000000000000, , ,unclassified,0,0,0
45777,1238905433.000000000000000, , ,unclassified,0,0,0
45778,1238905434.000000000000000, , ,unclassified,0,0,0
45779,1238905435.000000000000000, , ,unclassified,0,0,0
45780,1238905436.000000000000000, , ,unclassified,0,1,0
45781,1238912218.000000000000000, , ,unclassified,0,0,0
45782,1238912219.000000000000000, , ,unclassified,0,0,0
45783,1238912220.000000000000000, , ,unclassified,0,0,0
45784,1238912221.000000000000000, , ,unclassified,0,0,0
45785,1238912222.000000000000000, , ,unclassified,0,0,0
45786,1238912223.000000000000000, , ,unclassified,0,0,0
45787,1238912224.000000000000000, , ,unclassified,0,0,0
45788,1238912225.000000000000000, , ,unclassified,0,0,0
45789,1238912226.000000000000000, , ,unclassified,0,0,0
45790,1238912227.000000000000000, , ,unclassified,0,0,0
45791,1238912228.000000000000000, , ,unclassified,0,0,0
45792,1238912229.000000000000000, , ,unclassified,0,0,0
45793,1238912230.000000000000000, , ,unclassified,0,0,0
45794,1238912231.000000000000000, , ,unclassified,0,0,0
45795,1238912232.000000000000000, , ,unclassified,0,0,0
45796,1238912244.000000000000000, , ,unclassified,0,0,0
45797,1238912245.000000000000000, , ,unclassified,0,0,0
45798,1238912246.000000000000000, , ,unclassified,0,0,0
45799,1238912247.000000000000000, , ,unclassified,0,0,0
45800,1238912248.000000000000000, , ,unclassified,0,0,0
45801,1239340442.000000000000000, , ,unclassified,0,0,0
45802,1239340443.000000000000000, , ,unclassified,0,0,0
45803,1239340444.000000000000000, , ,unclassified,0,0,0
45804,1239340445.000000000000000, , ,unclassified,0,0,0
45805,1239340446.000000000000000, , ,unclassified,0,0,0
45806,1239340447.000000000000000, , ,residential,0,0,0
45807,1239340449.000000000000000, , ,footway,0,0,0
45808,1239340450.000000000000000,明德西道, ,residential,0,0,0
45809,1239340451.000000000000000, , ,service,0,0,0
45810,1239340452.000000000000000, , ,unclassified,0,0,0
45811,1240702199.000000000000000, , ,track,0,0,0
45812,1240705641.000000000000000, , ,residential,0,0,0
45813,1240705642.000000000000000, , ,residential,0,0,0
45814,1240705646.000000000000000, , ,tertiary,0,0,0
45815,1240705647.000000000000000, , ,tertiary,0,1,0
45816,1240705657.000000000000000, , ,unclassified,0,0,0
45817,1240705658.000000000000000, , ,unclassified,0,1,0
45818,1240705659.000000000000000, , ,residential,0,0,0
45819,1240705665.000000000000000, , ,residential,0,0,0
45820,1241638535.000000000000000, , ,unclassified,0,0,0
45821,1241638572.000000000000000, , ,unclassified,0,0,0
45822,1241638612.000000000000000, , ,unclassified,0,1,0
45823,1241638613.000000000000000, , ,unclassified,0,0,0
45824,1241638652.000000000000000, , ,unclassified,0,1,0
45825,1241638653.000000000000000, , ,unclassified,0,0,0
45826,1241958123.000000000000000, , ,residential,1,0,0
45827,1242730950.000000000000000, , ,path,0,0,0
45828,1242730951.000000000000000, , ,path,0,0,0
45829,1243185044.000000000000000, , ,cycleway,0,0,0
45830,1243185045.000000000000000, , ,cycleway,0,0,0
45831,1243185046.000000000000000, , ,cycleway,0,0,0
45832,1243190147.000000000000000, , ,footway,0,0,0
45833,1243190148.000000000000000, , ,footway,0,0,0
45834,1243484933.000000000000000, , ,service,0,0,0
45835,1243493305.000000000000000,大铜钱, ,pedestrian,0,0,0
45836,1243597720.000000000000000, , ,tertiary,0,0,0
45837,1243597721.000000000000000, , ,tertiary,0,0,0
45838,1243597723.000000000000000, , ,unclassified,0,0,0
45839,1243597826.000000000000000, , ,service,1,0,0
45840,1243619359.000000000000000,海河广场, ,pedestrian,0,0,0
45841,1243619362.000000000000000, , ,pedestrian,0,0,0
45842,1243619363.000000000000000, , ,service,0,0,0
45843,1244545236.000000000000000, , ,service,0,0,0
45844,1244545242.000000000000000, , ,footway,0,0,0
45845,1244545243.000000000000000, , ,footway,0,0,0
45846,1244545244.000000000000000, , ,footway,0,0,0
45847,1244545245.000000000000000, , ,footway,0,0,0
45848,1244545246.000000000000000, , ,footway,0,0,0
45849,1244545247.000000000000000, , ,footway,0,0,0
45850,1244545248.000000000000000, , ,footway,0,0,0
45851,1244545249.000000000000000, , ,footway,0,0,0
45852,1244545250.000000000000000, , ,footway,0,0,0
45853,1244545254.000000000000000, , ,footway,0,0,0
45854,1244545255.000000000000000, , ,footway,0,0,0
45855,1244545256.000000000000000, , ,footway,0,0,0
45856,1244545258.000000000000000, , ,footway,0,0,0
45857,1244545260.000000000000000, , ,footway,0,0,0
45858,1244545261.000000000000000, , ,footway,0,0,0
45859,1244545262.000000000000000, , ,footway,0,0,0
45860,1244545263.000000000000000, , ,residential,0,0,0
45861,1244545264.000000000000000, , ,residential,0,1,0
45862,1244545265.000000000000000, , ,service,0,1,0
45863,1244545266.000000000000000, , ,service,0,0,0
45864,1244545267.000000000000000, , ,service,0,1,0
45865,1244545268.000000000000000, , ,service,0,0,0
45866,1244545269.000000000000000, , ,service,0,1,0
45867,1244545270.000000000000000, , ,service,0,0,0
45868,1244545271.000000000000000, , ,footway,0,0,0
45869,1244545272.000000000000000, , ,footway,0,0,0
45870,1244545273.000000000000000, , ,footway,0,1,0
45871,1244545274.000000000000000, , ,service,0,0,0
45872,1244545275.000000000000000, , ,service,0,1,0
45873,1244545276.000000000000000, , ,service,0,0,0
45874,1244545289.000000000000000, , ,footway,0,0,0
45875,1244545290.000000000000000, , ,footway,0,0,0
45876,1244545305.000000000000000, , ,pedestrian,0,0,0
45877,1244545306.000000000000000, , ,footway,0,0,0
45878,1244545307.000000000000000, , ,footway,0,0,0
45879,1244545308.000000000000000, , ,footway,0,0,0
45880,1244545310.000000000000000, , ,pedestrian,0,0,0
45881,1244545312.000000000000000, , ,pedestrian,0,0,0
45882,1244545313.000000000000000, , ,footway,0,0,0
45883,1244545314.000000000000000, , ,footway,0,0,0
45884,1244545315.000000000000000, , ,service,0,0,0
45885,1244545316.000000000000000, , ,footway,0,0,0
45886,1244545317.000000000000000, , ,footway,0,0,0
45887,1244545318.000000000000000, , ,footway,0,0,0
45888,1244545319.000000000000000, , ,footway,0,0,0
45889,1244545320.000000000000000, , ,service,0,0,0
45890,1244545321.000000000000000, , ,footway,0,0,0
45891,1244545322.000000000000000, , ,footway,0,0,0
45892,1244545323.000000000000000, , ,footway,0,0,0
45893,1244545324.000000000000000, , ,footway,0,0,0
45894,1244545327.000000000000000, , ,footway,0,0,0
45895,1244545328.000000000000000, , ,footway,0,0,0
45896,1244545330.000000000000000, , ,footway,0,0,0
45897,1244848243.000000000000000, , ,service,0,0,0
45898,1244848244.000000000000000, , ,service,0,0,0
45899,1244848246.000000000000000, , ,footway,0,0,0
45900,1244848247.000000000000000, , ,footway,0,0,0
45901,1244848248.000000000000000, , ,footway,0,0,0
45902,1244848249.000000000000000, , ,footway,0,0,0
45903,1244848250.000000000000000, , ,footway,0,0,0
45904,1244848251.000000000000000, , ,footway,0,0,0
45905,1244848252.000000000000000, , ,footway,0,0,0
45906,1244848253.000000000000000, , ,footway,0,0,0
45907,1244848254.000000000000000, , ,footway,0,0,0
45908,1244848255.000000000000000, , ,footway,0,0,0
45909,1244848256.000000000000000, , ,footway,0,0,0
45910,1244848257.000000000000000, , ,footway,0,0,0
45911,1244848263.000000000000000, , ,footway,0,0,0
45912,1244848270.000000000000000, , ,footway,0,0,0
45913,1244848271.000000000000000, , ,footway,0,0,0
45914,1244848272.000000000000000, , ,footway,0,0,0
45915,1244848273.000000000000000, , ,footway,0,0,0
45916,1244848274.000000000000000, , ,footway,0,0,0
45917,1244848275.000000000000000, , ,footway,0,0,0
45918,1244848276.000000000000000, , ,footway,0,0,0
45919,1244848277.000000000000000, , ,footway,0,0,0
45920,1246227302.000000000000000, , ,service,0,0,0
45921,1246227303.000000000000000, , ,service,0,1,0
45922,1246227304.000000000000000, , ,service,0,0,0
45923,1246227305.000000000000000, , ,footway,0,0,0
45924,1246227306.000000000000000, , ,footway,0,0,0
45925,1246227307.000000000000000, , ,footway,0,0,0
45926,1246227308.000000000000000, , ,footway,0,0,0
45927,1246227319.000000000000000, , ,service,0,0,0
45928,1246227320.000000000000000, , ,service,0,0,0
45929,1246227321.000000000000000, , ,footway,0,0,0
45930,1246227322.000000000000000, , ,footway,0,0,0
45931,1246227323.000000000000000, , ,footway,0,0,0
45932,1246227324.000000000000000, , ,footway,0,0,0
45933,1246227325.000000000000000, , ,footway,0,0,0
45934,1246227326.000000000000000, , ,footway,0,0,0
45935,1246227327.000000000000000, , ,footway,0,0,0
45936,1246227328.000000000000000, , ,footway,0,0,0
45937,1246227329.000000000000000, , ,footway,0,0,0
45938,1246227330.000000000000000, , ,footway,0,0,0
45939,1246227334.000000000000000, , ,footway,0,0,0
45940,1246227359.000000000000000, , ,residential,0,0,0
45941,1246227360.000000000000000, , ,residential,0,0,0
45942,1246227374.000000000000000, , ,residential,0,0,0
45943,1246227375.000000000000000, , ,service,0,0,0
45944,1246894131.000000000000000, , ,footway,0,0,0
45945,1246894140.000000000000000, , ,residential,0,0,0
45946,1246894141.000000000000000, , ,residential,0,0,0
45947,1246894143.000000000000000, , ,residential,0,0,0
45948,1246894144.000000000000000, , ,residential,0,0,0
45949,1246894148.000000000000000, , ,residential,0,0,0
45950,1246894149.000000000000000, , ,residential,0,0,0
45951,1246894155.000000000000000, , ,service,0,0,0
45952,1246894156.000000000000000, , ,footway,0,0,0
45953,1246894157.000000000000000, , ,footway,0,0,0
45954,1246894171.000000000000000, , ,footway,0,0,0
45955,1246894172.000000000000000, , ,footway,0,0,0
45956,1246894173.000000000000000, , ,footway,0,0,0
45957,1246894174.000000000000000, , ,footway,0,0,0
45958,1246894175.000000000000000, , ,footway,0,0,0
45959,1246894176.000000000000000, , ,footway,0,0,0
45960,1247724241.000000000000000, , ,service,0,0,0
45961,1251526483.000000000000000, , ,footway,0,0,0
45962,1252064784.000000000000000, , ,service,0,0,0
45963,1252064785.000000000000000, , ,service,0,0,0
45964,1252064793.000000000000000, , ,service,0,0,0
45965,1252064819.000000000000000, , ,footway,0,0,0
45966,1252064847.000000000000000, , ,pedestrian,0,0,0
45967,1252064902.000000000000000,东门内大街, ,residential,1,0,0
45968,1252064913.000000000000000, , ,service,0,0,0
45969,1252064914.000000000000000, , ,service,0,0,0
45970,1252064915.000000000000000, , ,service,0,0,0
45971,1252064934.000000000000000, , ,pedestrian,0,0,0
45972,1252064947.000000000000000, , ,footway,0,0,0
45973,1252064948.000000000000000, , ,footway,0,0,0
45974,1252064980.000000000000000,古文化街, ,pedestrian,0,0,0
45975,1252064981.000000000000000,古文化街, ,pedestrian,0,0,0
45976,1252064982.000000000000000, , ,pedestrian,0,0,0
45977,1252064983.000000000000000, , ,pedestrian,0,0,0
45978,1252065044.000000000000000, , ,service,0,0,0
45979,1252065045.000000000000000, , ,service,0,0,0
45980,1252065046.000000000000000, , ,service,0,0,0
45981,1252065047.000000000000000, , ,service,0,0,0
45982,1252065048.000000000000000, , ,service,0,0,0
45983,1253172770.000000000000000, , ,service,0,0,0
45984,1253172771.000000000000000, , ,service,0,0,0
45985,1253172772.000000000000000, , ,service,0,0,0
45986,1253172819.000000000000000, , ,service,0,0,0
45987,1253966571.000000000000000, , ,service,0,0,0
45988,1253966572.000000000000000, , ,service,0,0,0
45989,1253966573.000000000000000, , ,service,0,0,0
45990,1253966574.000000000000000, , ,service,0,0,0
45991,1253966575.000000000000000, , ,service,0,0,0
45992,1253966576.000000000000000, , ,service,0,0,0
45993,1253966577.000000000000000, , ,service,0,0,0
45994,1253966578.000000000000000, , ,service,0,0,0
45995,1253966579.000000000000000, , ,service,0,0,0
45996,1253966580.000000000000000, , ,service,0,0,0
45997,1253966581.000000000000000, , ,service,0,0,0
45998,1253966582.000000000000000, , ,service,0,0,0
45999,1253966583.000000000000000, , ,service,0,0,0
46000,1253966584.000000000000000, , ,service,0,0,0
46001,1253966585.000000000000000, , ,service,0,0,0
46002,1253966586.000000000000000, , ,service,0,0,0
46003,1253966587.000000000000000, , ,service,0,0,0
46004,1253966588.000000000000000, , ,service,0,0,0
46005,1253966589.000000000000000, , ,service,0,0,0
46006,1253966590.000000000000000, , ,service,0,0,0
46007,1253966591.000000000000000, , ,primary_link,1,0,0
46008,1253966592.000000000000000, , ,primary_link,1,0,0
46009,1253966593.000000000000000, , ,primary_link,1,0,0
46010,1253966594.000000000000000, , ,primary_link,1,0,0
46011,1253966601.000000000000000, , ,footway,0,0,0
46012,1253966602.000000000000000, , ,footway,0,0,0
46013,1253966605.000000000000000, , ,service,0,0,0
46014,1253966606.000000000000000, , ,service,0,0,0
46015,1253966607.000000000000000, , ,service,0,0,0
46016,1253966608.000000000000000, , ,service,0,0,0
46017,1253966609.000000000000000, , ,service,0,0,0
46018,1253966610.000000000000000, , ,service,0,0,0
46019,1253966611.000000000000000, , ,service,0,0,0
46020,1253966612.000000000000000, , ,service,0,0,0
46021,1253966613.000000000000000, , ,service,0,0,0
46022,1253966614.000000000000000, , ,service,0,0,0
46023,1253966615.000000000000000, , ,service,0,0,0
46024,1253966616.000000000000000, , ,service,0,0,0
46025,1253966617.000000000000000, , ,service,0,0,0
46026,1253966618.000000000000000, , ,service,0,0,0
46027,1253966619.000000000000000, , ,tertiary,0,0,0
46028,1253966620.000000000000000, , ,service,0,0,0
46029,1253966621.000000000000000, , ,tertiary,0,0,0
46030,1253966622.000000000000000, , ,tertiary,0,0,0
46031,1253966623.000000000000000, , ,tertiary,0,0,0
46032,1253966624.000000000000000, , ,tertiary,0,0,0
46033,1253966625.000000000000000, , ,tertiary,0,0,0
46034,1253966626.000000000000000, , ,tertiary,0,0,0
46035,1253966627.000000000000000, , ,tertiary,0,0,0
46036,1253966628.000000000000000, , ,service,0,0,0
46037,1253966632.000000000000000, , ,footway,0,0,0
46038,1253966633.000000000000000, , ,footway,0,0,0
46039,1254055873.000000000000000, , ,footway,0,0,0
